TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e007848,11,남,30,6,3,1,4,13,,2,7,2,1,41,41280,28,28260,11,11110,5,4,5,3,4,5,4,5,서울특별시,인천,2인 여행(가족 외),2023-08-19~2023-08-19,1,3,4,1
e003949,41,여,40,6,1,2,2,2,,12,12,2,2,42,42150,46,46130,50,50130,2,2,2,4,4,4,3,3,경기도,서울,나홀로 여행,2023-06-27~2023-06-27,7,6,4,0
e001356,26,여,30,7,1,1,4,4,,3,11,3,2,11,11680,47,47130,48,48250,2,6,2,3,3,2,6,5,부산광역시,서울,2인 여행(가족 외),2023-05-27~2023-05-28,2,3,,1
e002053,41,여,20,6,1,1,1,3,,4,,3,4,50,50110,50,50130,11,11110,5,2,2,2,2,6,6,2,경기도,경기,나홀로 여행,2023-06-03~2023-06-04,4,6,2,0
e003017,44,남,30,6,1,1,1,3,,5,,2,4,46,46900,41,41460,47,47130,5,3,4,4,4,5,5,5,충청남도,경기,2인 여행(가족 외),2023-06-11~2023-06-12,2,1,3,1
e006492,41,여,60,6,1,2,4,3,,3,8,3,4,42,42210,50,50130,46,46130,2,4,2,4,3,3,2,4,경기도,경기,2인 여행(가족 외),2023-08-07~2023-08-07,3,2,1,1
e002812,29,남,30,6,1,1,4,2,,6,11,2,1,50,50130,11,11680,26,26350,3,3,4,3,2,4,3,6,광주광역시,서울,2인 여행(가족 외),2023-06-10~2023-06-11,3,1,10,1
e009194,11,남,30,6,1,4,1,3,,5,,2,2,41,41480,11,11530,28,28110,4,1,4,3,3,6,2,4,서울특별시,경기,2인 여행(가족 외),2023-08-27~2023-08-27,3,7,1,1
e000615,11,여,30,5,1,1,1,3,,4,,3,7,42,42150,50,50110,28,28110,3,2,3,3,3,4,5,6,서울특별시,인천,2인 여행(가족 외),2023-06-10~2023-06-11,5,2,3,1
e004815,11,남,30,8,1,2,3,2,,8,8,1,1,42,42150,41,41820,26,26350,2,3,1,4,6,4,6,2,서울특별시,경기,자녀 동반 여행,2023-07-20~2023-07-21,3,7,9,2
e003702,41,남,30,6,1,1,1,3,,5,,2,2,41,41450,42,42150,11,11680,4,5,3,6,2,3,2,3,경기도,경기,2인 여행(가족 외),2023-06-24~2023-06-24,1,3,2,1
e002755,41,남,50,4,1,2,2,7,,11,11,4,1,50,50110,42,42150,28,28237,6,5,6,4,5,7,6,2,경기도,서울,나홀로 여행,2023-06-17~2023-06-17,4,1,2,0
e007245,41,여,30,6,1,1,4,3,,4,6,2,1,50,50110,43,43800,42,42150,3,3,2,3,4,3,5,6,경기도,경기,나홀로 여행,2023-08-31~2023-08-31,1,7,5,0
e003341,41,여,20,6,5,1,3,3,,4,11,2,4,50,50130,44,44180,41,41360,2,3,1,1,4,4,3,6,경기도,서울,2인 여행(가족 외),2023-06-25~2023-06-26,2,1,5,1
e004173,44,남,20,5,1,1,1,10,,3,,4,2,41,41830,42,42830,48,48310,6,3,3,3,2,6,2,5,충청남도,경기,2인 여행(가족 외),2023-06-30~2023-07-01,3,2,7,1
e008305,11,남,50,6,1,1,1,2,,3,,3,3,26,26110,48,48120,11,11500,6,2,2,3,5,5,3,3,서울특별시,인천,나홀로 여행,2023-08-25~2023-08-25,8,7,1,0
e007882,11,남,30,6,1,2,2,3,,6,10,3,6,26,26260,42,42150,11,11680,5,4,5,5,4,6,6,6,서울특별시,경기,2인 가족 여행,2023-08-19~2023-08-19,6,2,1,1
e002332,11,여,30,6,1,2,3,2,,5,10,2,2,41,41480,28,28710,42,42190,1,1,1,1,1,1,1,7,서울특별시,경기,자녀 동반 여행,2023-06-03~2023-06-03,3,1,6,2
e003137,11,여,20,6,1,1,4,3,,4,7,3,3,50,50130,42,42150,41,41360,2,2,5,2,1,2,6,7,서울특별시,경기,2인 여행(가족 외),2023-06-24~2023-06-24,6,3,7,1
e006203,41,여,20,6,2,1,4,12,,3,10,3,5,50,50110,26,26350,11,11710,2,6,2,5,2,2,6,5,경기도,경기,부모 동반 여행,2023-08-02~2023-08-02,3,2,1,2
e012192,11,남,30,4,1,1,1,5,,5,,2,2,50,50130,46,46130,42,42150,3,1,1,5,7,4,1,6,서울특별시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,7,3,5,1
e010238,41,여,30,6,1,1,3,13,,2,5,3,2,42,42150,42,42210,41,41820,7,1,1,1,1,1,1,7,경기도,경기,3인 이상 여행(가족 외),2023-08-27~2023-08-27,3,5,1,3
e001564,41,남,40,6,1,2,3,3,,7,8,3,3,42,42820,41,41460,50,50130,2,4,3,2,2,5,3,4,경기도,서울,2인 가족 여행,2023-06-05~2023-06-05,2,1,8,1
e006003,41,남,20,6,2,1,5,12,,2,11,3,2,26,26350,50,50130,42,42150,3,1,2,2,5,1,6,5,경기도,서울,2인 여행(가족 외),2023-08-14~2023-08-14,9,3,1,1
e000984,41,여,30,7,1,2,2,11,,1,6,3,2,42,42210,42,42150,50,50110,2,2,4,2,3,4,1,2,경기도,경기,2인 가족 여행,2023-06-03~2023-06-03,3,1,2,1
e004551,26,여,30,6,1,1,3,3,,4,9,2,1,47,47130,11,11680,11,11230,7,1,5,4,4,4,2,6,부산광역시,서울,2인 여행(가족 외),2023-07-03~2023-07-04,2,1,5,1
e002600,41,남,20,6,1,2,2,3,,5,12,3,5,50,50130,48,48170,41,41130,2,4,2,2,6,3,2,5,경기도,경기,2인 가족 여행,2023-06-11~2023-06-11,10,3,2,1
e002013,27,여,30,6,1,1,3,2,,3,6,3,3,26,26710,50,50110,42,42170,2,4,4,4,2,5,4,3,대구광역시,경기,나홀로 여행,2023-06-03~2023-06-04,1,2,7,0
e006033,44,남,20,4,1,1,4,12,,2,5,2,4,11,11680,30,30110,41,41110,7,4,2,2,6,6,7,5,충청남도,서울,2인 여행(가족 외),2023-07-30~2023-07-30,2,1,3,1
e002121,41,남,30,6,1,1,2,3,,8,12,2,1,11,11710,11,11530,41,41430,2,4,2,2,2,2,2,3,경기도,서울,나홀로 여행,2023-06-03~2023-06-03,1,2,4,0
e001031,28,여,20,5,1,1,1,13,,4,,2,2,46,46150,41,41480,50,50130,2,3,2,4,5,4,3,7,인천광역시,경기,2인 여행(가족 외),2023-06-03~2023-06-04,5,2,1,1
e003303,11,여,20,6,1,1,1,3,,5,,3,7,42,42170,50,50110,26,26350,2,2,2,6,6,2,6,7,서울특별시,경기,2인 여행(가족 외),2023-06-18~2023-06-18,2,6,1,1
e000550,41,여,30,6,1,1,4,3,,4,9,3,5,41,41110,43,43800,50,50130,1,6,3,2,1,4,6,2,경기도,경기,나홀로 여행,2023-05-27~2023-05-27,1,4,2,0
e011956,11,남,20,6,3,1,3,12,,3,4,3,2,50,50130,50,50110,42,42210,5,1,2,4,2,5,7,7,서울특별시,경기,나홀로 여행,2023-08-29~2023-08-29,5,7,2,0
e010935,41,여,20,4,1,1,2,12,,2,2,2,1,50,50130,50,50110,11,11680,3,2,2,1,1,6,7,5,경기도,서울,2인 여행(가족 외),2023-08-25~2023-08-25,9,3,7,1
e005341,11,남,20,7,2,1,2,12,,3,3,2,2,41,41110,48,48220,26,26260,3,2,2,2,2,3,6,6,서울특별시,경기,2인 여행(가족 외),2023-07-20~2023-07-21,2,3,1,1
e006315,11,여,40,5,1,2,5,3,,1,12,2,2,41,41820,41,41830,42,42210,1,1,4,6,4,5,6,2,서울특별시,경기,자녀 동반 여행,2023-08-04~2023-08-04,8,3,7,3
e005664,11,여,20,6,1,1,1,2,,5,,2,1,26,26350,48,48850,30,30200,4,3,3,5,5,5,1,2,서울특별시,인천,나홀로 여행,2023-07-31~2023-08-02,1,8,7,0
e010261,41,남,30,6,1,2,3,4,,5,7,1,1,41,41460,41,41270,28,28185,1,7,1,2,6,2,7,1,경기도,경기,자녀 동반 여행,2023-08-26~2023-08-26,8,3,7,2
e004882,48,여,30,6,1,1,3,4,,4,8,2,2,11,11215,46,46130,31,31170,2,2,3,4,6,2,1,6,경상남도,서울,2인 여행(가족 외),2023-07-07~2023-07-09,7,1,2,1
e001190,41,여,30,6,1,1,2,3,,5,10,2,2,11,11110,41,41110,41,41590,6,2,1,3,3,5,1,2,경기도,경기,2인 가족 여행,2023-05-26~2023-05-28,3,2,1,1
e001029,48,남,50,6,1,2,3,2,,7,8,2,2,27,27260,48,48720,26,26350,3,4,3,3,5,4,3,5,경상남도,서울,3인 이상 여행(가족 외),2023-05-27~2023-05-29,3,1,7,2
e010517,11,여,20,6,1,1,1,2,,2,,3,2,42,42210,42,42110,41,41820,2,2,2,3,6,3,6,5,서울특별시,경기,나홀로 여행,2023-08-24~2023-08-24,1,8,2,0
e010522,11,여,60,4,1,4,2,5,,2,4,3,2,41,41150,11,11140,11,11110,3,2,5,4,2,2,1,6,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,2,3,1,1
e007289,36,여,30,6,1,2,3,3,,3,6,2,3,44,44180,42,42230,50,50110,2,6,2,2,4,2,2,7,세종특별자치시,경기,자녀 동반 여행,2023-08-15~2023-08-15,5,1,7,2
e012761,11,남,30,5,1,2,4,3,,3,7,2,1,11,11260,41,41360,42,42210,5,6,6,3,5,4,5,5,서울특별시,경기,자녀 동반 여행,2023-09-09~2023-09-09,7,8,3,3
e002259,41,남,60,6,1,2,1,4,,6,,3,4,41,41590,46,46230,50,50130,1,4,6,1,3,1,4,7,경기도,서울,2인 여행(가족 외),2023-06-06~2023-06-06,4,2,5,1
e009156,11,여,30,6,1,2,2,2,,4,9,1,1,41,41480,41,41570,28,28245,6,4,6,1,6,2,2,5,서울특별시,인천,2인 가족 여행,2023-08-26~2023-08-26,8,7,3,1
e001032,42,여,30,6,1,1,1,2,,5,,3,5,50,50110,26,26710,11,11110,6,3,6,2,2,6,6,3,강원도,서울,나홀로 여행,2023-05-26~2023-05-29,1,2,8,0
e007575,11,남,30,6,1,1,3,3,,5,7,2,2,41,41360,41,41450,42,42150,2,1,4,4,6,3,5,3,서울특별시,경기,2인 여행(가족 외),2023-09-09~2023-09-09,6,,,1
e006883,11,남,60,6,1,2,3,3,,5,5,3,2,42,42830,44,44210,50,50110,2,3,3,3,4,4,2,3,서울특별시,경기,2인 가족 여행,2023-08-26~2023-08-26,2,1,3,1
e003003,11,남,60,6,1,2,4,2,,7,11,2,4,11,11680,42,42830,27,27290,4,3,2,3,1,1,1,7,서울특별시,경기,2인 가족 여행,2023-06-12~2023-06-12,7,4,3,1
e001012,11,여,20,6,2,1,2,12,,2,2,3,3,50,50110,45,45110,42,42150,6,3,3,1,3,5,2,5,서울특별시,경기,2인 여행(가족 외),2023-05-27~2023-05-27,3,7,2,1
e000011,48,여,60,7,1,2,1,2,,7,,2,1,48,48220,11,11560,26,26710,3,3,3,4,2,4,6,6,경상남도,서울,3인 이상 여행(가족 외),2023-04-28~2023-04-30,3,7,1,3
e004881,43,남,30,6,1,1,1,3,,4,,2,2,11,11290,30,30170,50,50110,5,3,2,2,1,3,3,7,대전광역시,서울,3인 이상 여행(가족 외),2023-07-15~2023-07-15,1,3,5,3
e001265,41,남,40,5,1,2,4,2,,3,7,2,1,42,42170,41,41820,50,50130,2,1,1,4,6,6,2,7,경기도,경기,자녀 동반 여행,2023-06-05~2023-06-06,9,3,1,3
e008672,41,여,20,5,2,1,2,12,,2,3,4,2,41,41820,41,41310,11,11215,3,7,4,3,5,5,6,6,경기도,경기,2인 여행(가족 외),2023-08-23~2023-08-23,3,1,10,1
e006796,11,남,40,6,1,4,1,1,,11,,3,4,26,26230,26,26350,50,50110,4,1,2,1,2,2,6,4,서울특별시,경기,나홀로 여행,2023-08-24~2023-08-24,1,7,5,0
e005294,11,남,40,4,1,1,3,2,,4,8,2,1,50,50110,50,50130,42,42210,4,1,2,4,6,4,7,4,서울특별시,경기,3인 이상 여행(가족 외),2023-07-25~2023-07-26,3,1,7,3
e007441,11,남,30,6,1,1,1,3,,5,,2,1,46,46130,45,45110,29,29200,2,2,5,5,2,2,1,6,서울특별시,경기,2인 여행(가족 외),2023-08-15~2023-08-15,8,1,3,1
e000021,11,남,20,6,1,1,2,3,,8,11,3,3,42,42820,50,50110,11,11680,6,2,6,2,2,2,6,2,서울특별시,경기,2인 여행(가족 외),2023-04-29~2023-04-30,2,3,7,1
e003882,41,여,20,6,1,1,1,2,,4,,3,3,11,11710,41,41110,41,41460,4,3,1,4,7,3,1,6,경기도,서울,나홀로 여행,2023-06-25~2023-06-25,4,2,1,0
e004372,42,남,20,6,1,1,5,3,,5,12,3,5,50,50130,46,46130,44,44180,4,1,1,4,4,2,6,6,강원도,서울,2인 여행(가족 외),2023-07-01~2023-07-02,3,1,,1
e003467,41,여,60,3,1,3,4,11,,1,7,3,3,42,42830,41,41480,46,46130,2,6,7,2,2,6,3,3,경기도,경기,2인 여행(가족 외),2023-07-01~2023-07-01,3,2,1,1
e005598,11,여,20,6,1,1,1,2,,7,,3,2,42,42150,42,42210,42,42820,2,6,1,3,6,2,1,5,서울특별시,인천,나홀로 여행,2023-07-29~2023-07-29,7,1,2,0
e002681,26,남,20,4,1,1,8,12,,2,2,3,4,11,11680,26,26230,50,50130,4,2,2,4,4,4,1,7,부산광역시,서울,나홀로 여행,2023-06-24~2023-06-25,1,8,2,0
e009800,41,남,20,6,1,1,3,2,,4,7,3,4,42,42150,41,41820,50,50130,3,2,1,4,6,2,3,6,경기도,서울,2인 여행(가족 외),2023-08-27~2023-08-27,8,3,2,1
e000486,41,남,20,6,1,1,2,2,,6,7,3,3,26,26350,42,42150,41,41110,5,3,3,2,3,5,4,4,경기도,서울,나홀로 여행,2023-05-15~2023-05-15,6,2,1,0
e000563,30,여,20,5,1,2,2,2,,5,8,2,3,50,50130,11,11680,27,27230,5,3,4,2,5,6,6,7,대전광역시,서울,2인 가족 여행,2023-05-28~2023-05-29,1,2,5,1
e010252,41,여,50,6,1,2,4,11,,1,8,2,1,42,42170,50,50130,41,41480,3,3,5,4,3,5,2,2,경기도,경기,나홀로 여행,2023-08-26~2023-08-26,2,1,4,0
e011489,41,여,20,4,1,1,1,9,,4,,2,2,41,41460,11,11440,47,47110,5,3,2,2,6,2,2,7,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,5,7,3,1
e005011,11,여,40,6,1,1,1,3,,4,,3,5,42,42150,42,42170,41,41650,5,4,3,6,5,6,3,5,서울특별시,인천,나홀로 여행,2023-07-23~2023-07-23,8,1,6,0
e003833,41,여,30,8,5,2,2,3,,4,6,2,3,11,11110,11,11680,41,41110,4,4,1,4,4,1,1,7,경기도,서울,2인 가족 여행,2023-06-23~2023-06-23,1,7,2,1
e000902,11,남,30,4,1,1,4,12,,1,6,3,5,11,11140,41,41280,28,28140,4,4,4,4,4,4,4,4,서울특별시,인천,2인 여행(가족 외),2023-05-24~2023-05-26,3,1,7,1
e005334,11,남,20,6,1,1,2,9,,2,3,3,2,50,50130,50,50110,42,42110,2,1,1,4,4,3,6,5,서울특별시,경기,부모 동반 여행,2023-08-04~2023-08-06,2,3,1,2
e001464,41,여,20,4,1,1,1,3,,5,,1,6,50,50130,26,26500,11,11680,5,6,7,3,6,6,7,3,경기도,서울,나홀로 여행,2023-06-04~2023-06-04,1,,,0
e006552,11,여,20,6,1,1,1,4,,3,,3,5,50,50130,46,46130,28,28185,7,4,1,2,4,2,3,6,서울특별시,경기,2인 여행(가족 외),2023-08-12~2023-08-12,3,2,1,1
e003792,41,남,50,5,1,2,3,7,,6,9,1,4,42,42750,11,11290,43,43150,2,3,5,5,6,4,4,4,경기도,경기,3인 이상 여행(가족 외),2023-07-01~2023-07-02,3,2,7,5
e010371,43,여,30,6,4,2,3,4,,1,4,1,1,50,50110,26,26350,42,42150,4,4,4,4,4,4,4,4,충청북도,경기,자녀 동반 여행,2023-08-26~2023-08-26,8,5,3,1
e004717,36,남,30,6,1,1,3,13,,3,9,2,2,30,30170,11,11200,48,48170,3,4,2,3,2,2,6,3,세종특별자치시,서울,3인 이상 여행(가족 외),2023-07-09~2023-07-09,3,2,1,2
e003617,41,여,30,7,1,2,2,2,,5,10,3,2,50,50130,50,50110,27,27110,6,1,3,2,2,5,5,3,경기도,경기,2인 가족 여행,2023-06-24~2023-06-25,1,7,3,1
e003349,30,여,20,6,2,1,1,12,,2,,3,2,30,30140,41,41360,11,11200,4,2,4,5,2,4,6,1,부산광역시,경기,2인 여행(가족 외),2023-06-28~2023-06-29,3,7,6,1
e010205,41,여,30,6,1,2,2,3,,4,7,3,5,42,42150,26,26710,50,50130,4,1,1,1,4,2,4,7,경기도,인천,2인 가족 여행,2023-08-26~2023-08-26,1,2,3,1
e008562,41,남,30,6,1,1,3,4,,5,8,3,5,42,42210,28,28710,11,11230,2,1,1,7,6,1,7,1,경기도,인천,2인 여행(가족 외),2023-08-27~2023-08-27,3,2,1,1
e011575,41,남,20,6,2,1,6,12,,1,11,4,1,50,50130,26,26710,42,42150,1,1,1,4,5,3,2,6,경기도,인천,2인 여행(가족 외),2023-08-26~2023-08-26,1,2,3,1
e002154,11,여,20,6,1,1,3,3,,4,12,2,1,42,42210,50,50110,28,28260,2,4,3,2,2,3,2,7,서울특별시,경기,2인 여행(가족 외),2023-06-03~2023-06-03,6,7,5,1
e004695,11,여,20,6,1,1,1,3,,2,,3,3,42,42210,41,41480,50,50110,2,1,1,2,5,2,6,7,서울특별시,경기,2인 여행(가족 외),2023-08-05~2023-08-06,1,2,3,1
e001114,41,여,20,5,2,1,4,12,,1,6,3,9,50,50130,50,50110,42,42150,2,1,2,3,3,6,5,6,경기도,인천,2인 여행(가족 외),2023-05-28~2023-05-28,3,,,1
e009895,41,남,30,4,1,1,1,3,,4,,3,6,41,41110,42,42210,26,26350,4,2,4,4,2,2,2,4,경기도,경기,나홀로 여행,2023-08-26~2023-08-26,2,1,7,0
e003199,41,여,30,5,2,1,4,12,,1,11,3,4,11,11440,50,50130,30,30140,7,2,2,1,1,4,2,6,경기도,서울,3인 이상 여행(가족 외),2023-06-22~2023-06-22,3,8,,2
e000541,11,여,40,6,1,2,3,4,,1,12,2,1,42,42150,42,42820,50,50130,4,3,5,2,3,6,5,6,서울특별시,경기,3인 이상 여행(가족 외),2023-05-20~2023-05-20,8,3,7,2
e008056,41,남,30,6,4,1,1,3,,5,,2,2,26,26350,41,41820,41,41360,5,6,4,2,2,4,3,6,경기도,경기,나홀로 여행,2023-08-22~2023-08-22,2,1,6,0
e002159,41,여,30,6,1,1,1,13,,5,,1,1,42,42830,41,41110,44,44270,1,4,4,1,4,4,4,4,경기도,경기,나홀로 여행,2023-06-04~2023-06-05,6,2,1,0
e003620,11,여,40,5,1,1,1,2,,5,,2,1,42,42150,41,41110,41,41450,4,2,1,3,6,1,7,6,서울특별시,경기,3인 이상 여행(가족 외),2023-06-21~2023-06-21,3,1,2,1
e004567,41,남,60,3,1,2,3,13,,4,6,3,2,46,46110,50,50130,42,42210,2,4,4,4,3,4,3,4,경기도,경기,나홀로 여행,2023-07-13~2023-07-13,2,1,7,0
e008740,41,여,20,6,5,1,4,2,,5,11,1,1,41,41650,41,41480,41,41630,2,4,1,4,4,4,5,6,서울특별시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,3,1,5,1
e007239,41,남,40,6,1,2,2,4,,4,8,3,4,50,50110,42,42210,26,26110,2,1,2,3,5,2,5,6,경기도,경기,3인 이상 여행(가족 외),2023-08-13~2023-08-13,7,3,4,2
e001891,11,여,30,5,1,2,3,11,,4,6,2,1,42,42150,31,31170,50,50130,1,1,1,1,1,1,7,7,서울특별시,인천,자녀 동반 여행,2023-06-05~2023-06-05,3,1,7,2
e004678,11,남,20,6,1,1,2,3,,6,8,2,2,41,41820,42,42210,28,28710,4,2,3,2,2,6,1,2,서울특별시,경기,2인 여행(가족 외),2023-07-09~2023-07-10,2,3,9,1
e002697,36,여,40,7,1,2,3,2,,4,7,2,2,44,44150,50,50110,29,29170,3,1,3,4,6,3,6,6,세종특별자치시,서울,3인 이상 여행(가족 외),2023-06-10~2023-06-11,1,5,3,2
e000807,31,남,30,4,1,1,3,3,,4,7,3,4,26,26230,47,47130,50,50130,4,2,3,4,5,6,3,6,울산광역시,서울,3인 이상 여행(가족 외),2023-05-20~2023-05-21,3,1,5,2
e007338,11,남,20,7,1,1,1,2,,7,,3,4,41,41360,42,42210,28,28710,2,5,2,3,2,2,5,5,서울특별시,경기,나홀로 여행,2023-08-16~2023-08-16,2,1,6,0
e001108,11,여,20,4,1,1,4,13,,2,7,3,3,26,26350,47,47130,27,27110,4,1,2,2,4,3,6,5,서울특별시,인천,나홀로 여행,2023-05-26~2023-05-26,1,8,7,0
e007388,11,여,20,4,1,1,7,12,,1,7,3,5,42,42210,26,26110,42,42720,6,5,1,7,6,6,7,7,서울특별시,경기,3인 이상 여행(가족 외),2023-08-16~2023-08-16,3,1,5,2
e009951,41,여,40,6,1,1,2,3,,7,8,4,15,41,41270,28,28710,42,42210,3,7,4,4,5,5,6,5,경기도,경기,나홀로 여행,2023-08-26~2023-08-26,2,1,6,0
e003842,28,남,60,6,1,2,2,3,,4,7,2,1,28,28710,44,44825,41,41390,3,6,4,4,3,5,3,3,서울특별시,경기,2인 가족 여행,2023-06-24~2023-06-24,1,9,3,1
e009536,41,남,40,6,1,2,3,2,,11,12,2,1,42,42150,11,11410,26,26350,1,5,6,3,2,7,2,2,경기도,서울,자녀 동반 여행,2023-09-01~2023-09-01,8,1,3,2
e003080,11,남,30,5,1,1,2,4,,6,6,2,1,50,50110,42,42820,41,41830,1,1,7,1,1,1,1,7,서울특별시,경기,나홀로 여행,2023-06-24~2023-06-25,1,7,2,0
e003749,11,남,40,6,1,2,2,3,,1,5,3,6,50,50130,42,42210,48,48310,2,2,2,4,3,4,2,6,서울특별시,경기,2인 가족 여행,2023-06-24~2023-06-25,1,2,7,1
e007593,30,여,20,6,1,1,1,12,,3,,3,8,26,26350,11,11440,46,46130,4,2,2,4,3,5,7,4,대전광역시,서울,나홀로 여행,2023-08-18~2023-08-18,10,7,2,0
e001900,11,남,60,6,1,2,2,2,,4,11,2,5,42,42210,41,41830,28,28710,2,3,6,5,3,5,4,6,서울특별시,경기,3인 이상 여행(가족 외),2023-06-02~2023-06-02,8,3,1,2
e007217,41,남,60,6,1,3,2,13,,4,6,3,2,41,41650,42,42760,41,41500,1,4,1,2,2,4,1,2,경기도,인천,자녀 동반 여행,2023-08-15~2023-08-15,3,1,6,2
e004417,11,여,20,6,1,1,1,3,,4,,4,1,44,44150,26,26350,42,42210,1,1,2,2,6,2,6,2,서울특별시,경기,나홀로 여행,2023-07-22~2023-07-23,4,7,1,0
e001470,45,여,20,6,1,1,3,3,,3,10,2,2,45,45710,46,46130,50,50110,2,1,5,2,3,3,6,7,전라북도,경기,3인 이상 여행(가족 외),2023-06-02~2023-06-04,3,1,7,2
e006226,41,여,40,7,1,2,5,2,,3,12,2,2,43,43760,42,42150,44,44770,2,2,4,3,6,4,6,4,경기도,경기,자녀 동반 여행,2023-08-06~2023-08-06,7,3,8,4
e001911,11,남,40,6,1,2,4,3,,3,8,2,2,50,50110,50,50130,44,44210,4,4,4,6,4,3,3,4,서울특별시,경기,자녀 동반 여행,2023-06-04~2023-06-05,3,2,1,3
e011866,11,남,20,4,1,1,2,12,,2,3,3,4,50,50110,28,28110,44,44150,5,2,2,3,4,2,3,6,서울특별시,인천,3인 이상 여행(가족 외),2023-08-27~2023-08-27,3,7,1,3
e006954,28,남,30,6,1,1,2,3,,4,5,2,1,41,41820,28,28710,41,41480,4,2,2,4,6,2,6,7,인천광역시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,1,3,2,1
e003928,41,여,20,6,1,1,1,3,,2,,2,1,47,47130,42,42830,50,50130,1,1,2,3,2,3,5,2,경기도,서울,2인 가족 여행,2023-07-02~2023-07-03,9,3,1,1
e003439,43,여,20,6,2,1,1,3,,4,,1,1,11,11680,30,30170,26,26320,2,5,2,2,2,2,2,6,충청북도,경기,2인 여행(가족 외),2023-07-07~2023-07-08,5,3,6,1
e006927,11,남,40,6,1,2,4,3,,6,8,2,2,42,42170,44,44825,50,50110,1,1,1,4,2,4,2,7,서울특별시,경기,자녀 동반 여행,2023-08-12~2023-08-12,3,1,2,3
e004190,11,여,40,6,1,1,3,2,,5,6,2,2,41,41820,42,42110,28,28710,1,1,2,3,5,6,2,6,서울특별시,경기,3인 이상 여행(가족 외),2023-07-08~2023-07-09,3,2,5,2
e010955,11,남,20,4,2,1,4,12,,1,10,3,1,50,50110,26,26350,28,28710,3,2,2,2,2,3,2,6,서울특별시,경기,2인 가족 여행,2023-08-28~2023-08-28,3,2,1,1
e002213,41,여,20,6,1,1,2,3,,4,5,3,2,28,28177,50,50130,50,50110,2,6,2,4,7,3,3,3,경기도,서울,나홀로 여행,2023-06-03~2023-06-03,7,4,1,0
e000350,28,여,30,6,1,2,3,11,,1,5,2,2,28,28200,41,41190,41,41390,5,2,2,3,6,4,6,5,인천광역시,경기,자녀 동반 여행,2023-05-18~2023-05-18,10,1,3,2
e003693,41,여,20,6,2,1,3,4,,4,7,2,1,42,42150,50,50110,26,26350,2,2,4,2,4,3,3,7,경기도,서울,2인 여행(가족 외),2023-06-24~2023-06-24,6,1,7,1
e002254,41,여,30,6,1,1,4,3,,4,4,2,3,42,42150,41,41110,11,11680,2,2,1,2,4,3,3,4,경기도,경기,2인 여행(가족 외),2023-06-05~2023-06-06,2,1,7,1
e003591,41,여,20,6,1,1,3,3,,5,5,3,4,50,50130,26,26350,42,42830,4,2,3,2,4,3,6,6,경기도,서울,2인 여행(가족 외),2023-06-24~2023-06-25,2,9,3,1
e000976,41,남,40,5,1,5,2,2,,4,7,4,1,48,48220,42,42150,50,50110,1,4,4,4,1,4,4,4,경기도,경기,나홀로 여행,2023-05-31~2023-05-31,1,2,7,0
e009374,41,여,20,4,2,1,4,4,,2,6,4,1,42,42150,26,26350,28,28110,7,3,4,4,5,3,5,3,경기도,서울,나홀로 여행,2023-08-23~2023-08-23,7,2,1,0
e002097,41,남,20,5,1,1,3,2,,4,12,2,2,50,50130,42,42210,26,26350,4,1,2,3,4,4,2,6,경기도,경기,2인 여행(가족 외),2023-06-03~2023-06-04,1,5,3,1
e000474,47,남,30,4,1,1,3,9,,5,7,3,3,41,41190,26,26500,41,41590,4,1,4,2,2,4,6,4,서울특별시,인천,나홀로 여행,2023-05-26~2023-05-28,2,6,7,0
e000789,11,여,40,6,1,2,4,2,,5,8,3,4,42,42820,41,41280,28,28710,1,1,4,4,5,6,2,4,서울특별시,경기,자녀 동반 여행,2023-05-20~2023-05-21,2,3,1,3
e003648,30,남,30,8,1,2,1,2,,6,,3,6,50,50130,26,26200,42,42230,1,3,1,3,4,1,2,6,대전광역시,경기,나홀로 여행,2023-06-22~2023-06-22,1,8,4,0
e003275,11,남,60,4,1,2,5,11,,1,7,3,2,41,41650,46,46780,48,48270,2,6,4,2,2,4,4,3,서울특별시,경기,3인 이상 여행(가족 외),2023-06-19~2023-06-19,3,2,,2
